Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,12496986.0,6455059.0,8468873.0,2174871.0,0.6776732206344604,0.339059978723526,80.0,65.94003971603064,34.05996028396935,79.56670305738398,20.433334523391213,13.626663341353336,1.1550627106613618,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
85.00000000000001,11223445.0,7728600.0,7876576.0,2767172.0,0.7017966508865356,0.35993602871894836,85.00000000000001,59.22023190637211,40.77976809362789,74.00195795838681,25.998117203163552,14.781726052014697,0.9827123382164054,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
90.00000000000001,9928676.0,9023369.0,7235668.0,3408071.0,0.7287646532058716,0.3794027864933014,90.00000000000001,52.38841507605117,47.61158492394884,67.98050309383731,32.019487510968894,15.592088017786146,0.5727039868154371,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
95.00000000000001,9071758.0,9880287.0,6790072.0,3853661.0,0.7484846711158752,0.3916464149951935,95.00000000000001,47.86690829406536,52.13309170593464,63.79404231971093,36.20589191393251,15.927134025645572,0.265197897647262,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
100.00000000000003,7831908.0,11120137.0,6114547.0,4529206.0,0.7807224988937378,0.40879181027412415,100.00000000000003,41.324870218490936,58.67512978150907,57.44735403157161,42.55276810594772,16.12248381308067,0.025980805829206588,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
105.00000000000003,6674537.0,12277508.0,5449289.0,5194447.0,0.8164294958114624,0.4244917333126068,105.00000000000003,35.21803056081811,64.78196943918189,51.19712619812209,48.80283622110273,15.979095637303985,-0.28239312777460945,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
110.00000000000003,5633432.0,13318613.0,4819737.0,5823998.0,0.8555596470832825,0.4386211335659027,110.00000000000003,29.72466559677333,70.27533440322668,45.28236315430478,54.71758986972625,15.557697557531451,-0.5219192772015955,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
115.00000000000003,4725850.0,14226195.0,4243775.0,6399969.0,0.8979920148849487,0.45116111636161804,115.00000000000003,24.935831463042643,75.06416853695735,39.87108854594344,60.12894903483175,14.935257082900794,-0.5534754040022971,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
120.00000000000004,4200591.0,14751454.0,3897212.0,6746527.0,0.9277771711349487,0.4586102068424225,120.00000000000004,22.164315249356996,77.83568475064301,36.61506199888385,63.384928605922354,14.450746749526857,-0.6280357275028337,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
125.00000000000004,3532077.0,15419968.0,3439642.0,7204099.0,0.9738298654556274,0.4684275686740875,125.00000000000004,18.63691754636505,81.36308245363495,32.31610317426018,67.68390622093362,13.679185627895126,-0.7703983810693797,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
130.00000000000006,2996251.0,15955794.0,3056839.0,7586886.0,1.020221471786499,0.47670844197273254,130.00000000000006,15.809644816693924,84.19035518330608,28.71959480408202,71.28026426801105,12.909949987388098,-0.7470927331762924,2012,HV,125.00000000000004,0.56161433,0.2635162,0.469212,18952045.0,10643740.0
