Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,17466841.0,10485133.0,14317636.0,3805505.0,0.8197038173675537,0.368914395570755,80.0,62.48875660803061,37.51124339196939,79.00190000040833,20.998028268148026,16.513143392377714,0.8043316791246156,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
85.00000000000001,16180871.0,11771103.0,13629625.0,4493489.0,0.8423295021057129,0.3873234689235687,85.00000000000001,57.88811552271764,42.11188447728236,75.20559059421997,24.794188693645708,17.31747507150233,0.6963766991995683,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
90.00000000000001,14902623.0,13049351.0,12907491.0,5215653.0,0.8661220669746399,0.4049535393714905,90.00000000000001,53.315100393267386,46.68489960673261,71.22099718404424,28.778947637922187,17.90589679077685,0.5184803129492366,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
95.00000000000001,13225347.0,14726627.0,11901289.0,6221848.0,0.899884819984436,0.4274154305458069,95.00000000000001,47.31453671214777,52.68546328785223,65.66897240954857,34.33093378779433,18.354435697400802,0.2697821501853568,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
100.00000000000003,12000240.0,15951734.0,11123466.0,6999711.0,0.9269369840621948,0.44352447986602783,100.00000000000003,42.93163695701778,57.06836304298223,61.377098048165344,38.62302886131189,18.445461091147564,-0.00884491102554108,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
105.00000000000003,10811767.0,17140207.0,10333196.0,7789961.0,0.9557361006736755,0.4590298533439636,105.00000000000003,38.67979771303451,61.3202022869655,57.01654358838423,42.98347296502584,18.33674587534972,-0.2009322524730841,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
110.00000000000003,9669256.0,18282718.0,9539301.0,8583854.0,0.9865599870681763,0.47390568256378174,110.00000000000003,34.59239050522872,65.40760949477128,52.63598709143012,47.36401842637324,18.043596586201396,-0.46644728423062176,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
115.00000000000003,8243682.0,19708292.0,8499063.0,9624090.0,1.030979037284851,0.4925686717033386,115.00000000000003,29.49230705495075,70.50769294504924,46.89615836183923,53.103836120357414,17.403851306888477,-0.6351204606976548,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
120.00000000000004,7262283.0,20689691.0,7748490.0,10374665.0,1.0669496059417725,0.5055885910987854,120.00000000000004,25.981288477157282,74.01871152284272,42.75464414196337,57.245361375839984,16.773355664806086,-0.6786587671725606,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
125.00000000000004,6362417.0,21589557.0,7033323.0,11089825.0,1.1054483652114868,0.5177361369132996,125.00000000000004,22.761959495239942,77.23804050476005,38.8084932677833,61.191473625396554,16.046533772543356,-0.7564246186055108,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
130.00000000000006,5554565.0,22397409.0,6367085.0,11756061.0,1.1462796926498413,0.5288925766944885,130.00000000000006,19.871816566515125,80.12818343348488,35.13232299411019,64.86763286346296,15.260506427595065,-0.9320737059077064,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
135.00000000000006,4628597.0,23323377.0,5571328.0,12551811.0,1.2036752700805664,0.5421091318130493,135.00000000000006,16.559105986575403,83.4408940134246,30.741492347303346,69.25842488564629,14.182386360727943,-0.9341639531854424,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
140.00000000000006,4046860.0,23905114.0,5050938.0,13072220.0,1.2481129169464111,0.5507478713989258,140.00000000000006,14.477904136573683,85.52209586342632,27.870082657797862,72.12993941341557,13.39217852122418,-0.7706956721105005,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
145.00000000000006,3554004.0,24397970.0,4595248.0,13527899.0,1.2929776906967163,0.5583522319793701,145.00000000000006,12.714679829052503,87.2853201709475,25.355674845559445,74.64428652981705,12.640995016506942,-0.7225697848187114,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
150.00000000000006,3143215.0,24808759.0,4203139.0,13919986.0,1.3372101783752441,0.5649564862251282,150.00000000000006,11.245055537043646,88.75494446295636,23.192094488630403,76.80774549507221,11.947038951586757,-0.6619742773158626,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
155.00000000000006,2803589.0,25148385.0,3868762.0,14254378.0,1.379931926727295,0.5706620812416077,155.00000000000006,10.030021493294177,89.96997850670583,21.347067955169393,78.6528547955836,11.317046461875217,-0.6861193835851811,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
160.00000000000009,2440760.0,25511214.0,3498997.0,14624144.0,1.4335689544677734,0.5770828723907471,160.00000000000009,8.73197721205665,91.26802278794335,19.306777396473045,80.69315087208331,10.574800184416395,-0.6125379023716055,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
165.00000000000009,2225288.0,25726686.0,3271788.0,14851371.0,1.4702764749526978,0.5811084508895874,165.00000000000009,7.961112156157559,92.03888784384245,18.053082813289564,81.94694477572723,10.091970657132006,-0.45586038688022423,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
170.00000000000009,2047103.0,25904871.0,3078530.0,15044617.0,1.5038471221923828,0.5845940113067627,170.00000000000009,7.323643761259937,92.67635623874007,16.986723171915884,83.01323820346062,9.663079410655946,-0.40403331913057716,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
175.00000000000009,1899689.0,26052285.0,2914233.0,15208943.0,1.5340580940246582,0.5876133441925049,175.00000000000009,6.796260614724384,93.20373938527563,16.080164633595235,83.91995675807864,9.283904018870851,-0.4108651234228775,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
180.00000000000009,1739559.0,26212415.0,2730205.0,15392937.0,1.569481372833252,0.5910653471946716,180.00000000000009,6.223385153406339,93.77661484659366,15.06473431721653,84.93519946914317,8.841349163810191,-0.3717759516989547,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
185.00000000000009,1637833.0,26314141.0,2609699.0,15513470.0,1.5933856964111328,0.5933758616447449,185.00000000000009,5.859453790276136,94.14054620972387,14.399805905749078,85.6002768613013,8.540352115472942,-0.2915492844764911,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
190.0000000000001,1547572.0,26404402.0,2500051.0,15623070.0,1.6154669523239136,0.5955120325088501,190.0000000000001,5.536539208286327,94.46346079171367,13.794789803143537,86.20502810934565,8.25825059485721,-0.277271073334759,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
195.0000000000001,1464790.0,26487184.0,2397003.0,15726147.0,1.6364140510559082,0.5975555181503296,195.0000000000001,5.2403812338978275,94.75961876610216,13.226191202701251,86.7737867260853,7.985809968803424,-0.315792447351944,2018,HV,135.00000000000006,0.6483676,0.33530465,0.5171521,27951974.0,18123154.0
