Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,59492158.0,34797323.0,38261688.0,8871894.0,0.6431383490562439,0.2635278105735779,80.0,63.0952226791873,36.9047773208127,81.17673836155991,18.822782152462622,18.08151568237261,0.607882835403835,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
85.00000000000001,56303854.0,37985627.0,36954424.0,10179182.0,0.656339168548584,0.2762015759944916,85.00000000000001,59.713823220641125,40.286176779358875,78.40322173841757,21.596349694469836,18.689398517776446,0.6392959992063822,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
90.00000000000001,51428910.0,42860571.0,34833648.0,12300027.0,0.6773164868354797,0.2947588264942169,90.00000000000001,54.54363461816064,45.45636538183936,73.90374229894601,26.095975525677872,19.360107680785376,0.47352740933025217,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
95.00000000000001,48166453.0,46123028.0,33333050.0,13800707.0,0.6920387148857117,0.30673980712890625,95.00000000000001,51.08359118022931,48.91640881977068,70.72004451666626,29.279847280745912,19.63645333643695,0.2154313930897196,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
100.00000000000003,43278904.0,51010577.0,30962672.0,16170945.0,0.7154217958450317,0.32420265674591064,100.00000000000003,45.900034172422686,54.099965827577314,65.6910046393875,34.30859013131297,19.790970466964815,0.04300284423007028,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
105.00000000000003,40074385.0,54215096.0,29328492.0,17805252.0,0.73185133934021,0.33541879057884216,105.00000000000003,42.501437673625546,57.49856232637446,62.22389669852264,37.77596751783773,19.72245902489709,-0.20644869418407907,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
110.00000000000003,35436794.0,58852687.0,26847912.0,20285722.0,0.7576281428337097,0.35144296288490295,110.00000000000003,37.58297704491554,62.417022955084455,56.961050123512194,43.038580714717554,19.378073078596657,-0.3602898074128653,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
115.00000000000003,32483686.0,61805795.0,25194386.0,21939266.0,0.7756012082099915,0.36159050464630127,115.00000000000003,34.45101792425817,65.54898207574183,53.45289733432953,46.54677169304886,19.00187941007136,-0.563014625946396,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
120.00000000000004,28321717.0,65967764.0,22760458.0,24373160.0,0.8036397695541382,0.37591835856437683,120.00000000000004,30.036984719430155,69.96301528056983,48.28902854613402,51.71056834618582,18.252043826703865,-0.6766967958921573,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
125.00000000000004,25735405.0,68554076.0,21183122.0,25950536.0,0.8231120705604553,0.38489359617233276,125.00000000000004,27.29403611840858,72.70596388159142,44.94252193669563,55.05715982039898,17.648485818287046,-0.8109540940568607,2017,CLPX,140.00000000000006,0.49988404,0.26661083,0.53334534,94289481.0,47133810.0
