Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,59217917.0,34572292.0,45600196.0,8334797.0,0.7700405120849609,0.25388312339782715,80.0,63.138698198230905,36.861301801769095,84.54623784208076,15.453348698927988,21.40753964384985,0.5781744958170734,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
85.00000000000001,56099160.0,37691049.0,44118556.0,9816597.0,0.7864388227462769,0.27307751774787903,85.00000000000001,59.81345025044139,40.186549749558615,81.79916439010832,18.200718803091473,21.985714139666925,0.49971534180208366,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
90.00000000000001,52854111.0,40936098.0,42479656.0,11455623.0,0.8037152886390686,0.2922869324684143,90.00000000000001,56.353548588424616,43.646451411575384,78.76051891587863,21.239597890921583,22.40697032745402,0.33522357094947,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
95.00000000000001,49490424.0,44299785.0,40679728.0,13255504.0,0.8219717144966125,0.31147822737693787,95.00000000000001,52.767153978727144,47.23284602127286,75.42331526029301,24.576714404926086,22.656161281565865,0.15647639381699463,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
100.00000000000003,46048470.0,47741739.0,38734780.0,15200402.0,0.8411740660667419,0.3304527699947357,100.00000000000003,49.09731035997585,50.90268964002416,71.81723347506386,28.182703486345545,22.719923115088008,-0.0003649947025792244,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
105.00000000000003,43716945.0,50073264.0,37359224.0,16575998.0,0.8545708060264587,0.34297364950180054,105.00000000000003,46.611416549887416,53.388583450112584,69.26684784204812,30.73316328240903,22.655431292160706,-0.1627215258688821,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
110.00000000000003,40192229.0,53597980.0,35191548.0,18743660.0,0.875580906867981,0.3614632487297058,110.00000000000003,42.8533313109474,57.1466686890526,65.24781137429764,34.75217379309281,22.394480063350244,-0.3606387016432535,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
115.00000000000003,36643970.0,57146239.0,32902800.0,21032428.0,0.8979048728942871,0.37962469458580017,115.00000000000003,39.070144304721616,60.92985569527839,61.004298193595815,38.99572405531851,21.9341538888742,-0.558750879594637,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
120.00000000000004,33096186.0,60694023.0,30508154.0,23427058.0,0.9218026995658875,0.39739882946014404,120.00000000000004,35.28746374794836,64.71253625205165,56.56444205210933,43.43555053158589,21.27697830416097,-0.7513228181028797,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
125.00000000000004,29584539.0,64205670.0,28032732.0,25902558.0,0.947546660900116,0.41468876600265503,125.00000000000004,31.54331279931363,68.45668720068637,51.97482105198207,48.025316149656284,20.43150825266844,-0.9279029586672038,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
130.00000000000006,26175703.0,67614506.0,25527512.0,28407728.0,0.9752368927001953,0.4312599003314972,130.00000000000006,27.90877990260156,72.09122009739843,47.32995228942812,52.67009220840054,19.421172386826562,-1.0762789023897206,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
135.00000000000006,22929126.0,70861083.0,23044468.0,30890758.0,1.0050303936004639,0.4469274580478668,135.00000000000006,24.44724907266173,75.55275092733827,42.72619952055073,57.273819020211214,18.278950447889,-1.1863011227342977,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
140.00000000000006,19909266.0,73880943.0,20644252.0,33291036.0,1.036916732788086,0.46149149537086487,140.00000000000006,21.227446033306098,78.7725539666939,38.276016174664065,61.724117318821904,17.048570141357967,-1.0369600296791486,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
145.00000000000006,18050777.0,75739432.0,19120540.0,34814664.0,1.059264063835144,0.47049129009246826,145.00000000000006,19.245907640529943,80.75409235947006,35.450938029060644,64.54903972202503,16.2050303885307,-1.0582980101943082,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
150.00000000000006,15504162.0,78286047.0,16969452.0,36965976.0,1.094509482383728,0.4829437732696533,150.00000000000006,16.530682856245686,83.46931714375431,31.462656977215037,68.53773608693807,14.93197412096935,-1.254446210362782,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
155.00000000000006,13279243.0,80510966.0,15023434.0,38911760.0,1.1313471794128418,0.4940050542354584,155.00000000000006,14.158453362653239,85.84154663734677,27.854591330458376,72.14536787986535,13.696137967805138,-1.201984878198961,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
160.00000000000009,11367317.0,82422892.0,13293922.0,40641468.0,1.169486403465271,0.5037373900413513,160.00000000000009,12.11993993957301,87.88006006042698,24.64794430414444,75.3523783051133,12.528004364571428,-1.125396603737828,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
165.00000000000009,9743204.0,84047005.0,11776021.0,42159056.0,1.2086395025253296,0.5122359395027161,165.00000000000009,10.388295434974454,89.61170456502555,21.833640195303936,78.1661020881051,11.445344760329482,-1.0381067776455142,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
170.00000000000009,8367347.0,85422862.0,10448942.0,43486268.0,1.2487759590148926,0.5196743607521057,170.00000000000009,8.92134380466089,91.07865619533911,19.37313461394129,80.62685426160155,10.4517908092804,-0.9492428784645988,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
175.00000000000009,7204146.0,86586063.0,9291952.0,44643140.0,1.2898061275482178,0.5261850953102112,175.00000000000009,7.681127994927488,92.31887200507252,17.227986998327772,82.77178309622418,9.546859003400284,-0.8630044585223704,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
180.00000000000009,6218861.0,87571348.0,8282502.0,45652776.0,1.3318358659744263,0.5319080352783203,180.00000000000009,6.63060789213083,93.36939210786916,15.35638978436649,84.64372516835753,8.72578189223566,-0.6616054526199386,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
185.00000000000009,5648441.0,88141768.0,7683648.0,46251488.0,1.360313057899475,0.5353259444236755,185.00000000000009,6.02242074116713,93.97757925883286,14.246068839327537,85.75378283457695,8.223648098160407,-0.5953917942425537,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
190.0000000000001,4904869.0,88885340.0,6884623.0,47050640.0,1.4036304950714111,0.5399287343025208,190.0000000000001,5.22961730472314,94.77038269527685,12.764615608473692,87.23547153310743,7.534998303750552,-0.6533393388911048,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
195.0000000000001,4275355.0,89514854.0,6189278.0,47746072.0,1.4476641416549683,0.5439794659614563,195.0000000000001,4.558423577028173,95.44157642297183,11.47539299740637,88.52485544880362,6.916969420378197,-0.5831971583740962,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
200.00000000000009,3746802.0,90043407.0,5589565.0,48345680.0,1.4918230772018433,0.5475138425827026,200.00000000000009,3.994875413914474,96.00512458608551,10.363479400916834,89.63657436729278,6.368603987002359,-0.518498888638669,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
205.0000000000001,3299739.0,90490470.0,5068931.0,48866272.0,1.5361613035202026,0.550621747970581,205.0000000000001,3.518212652666122,96.48178734733388,9.398184295766981,90.6017916012425,5.879971643100859,-0.4886323439015001,2018,CLPX,150.00000000000006,0.57506233,0.35138902,0.6110451,93790209.0,53935216.0
