Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,13433683.0,7249142.0,9913933.0,2679528.0,0.73799067735672,0.3740714490413666,80.0,64.95090975241536,35.04909024758465,78.72290636071723,21.27714922371575,13.771996608301876,1.0101453169493126,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
85.00000000000001,12208646.0,8474179.0,9295239.0,3298215.0,0.7613652944564819,0.3931978940963745,85.00000000000001,59.02794226610727,40.97205773389273,73.81008419135846,26.18991580864154,14.782141925251189,0.8652874977696641,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
90.00000000000001,10981246.0,9701579.0,8638621.0,3954842.0,0.7866703867912292,0.41129517555236816,90.00000000000001,53.093549841474754,46.906450158525246,68.59612144531596,31.403950020383604,15.502571603841204,0.5699547638532643,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
95.00000000000001,9779731.0,10903094.0,7959864.0,4633600.0,0.8139144778251648,0.42835891246795654,95.00000000000001,47.28430956602882,52.71569043397118,63.206361018986534,36.79371838734632,15.922051452957717,0.2736129148862503,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
100.00000000000003,8631946.0,12050879.0,7277083.0,5316391.0,0.8430408239364624,0.44433292746543884,100.00000000000003,41.73485005070632,58.26514994929368,57.784647484320026,42.21551132834566,16.049797433613705,-0.004476918602144053,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
105.00000000000003,7553366.0,13129459.0,6603137.0,5990331.0,0.8741980195045471,0.4592592716217041,105.00000000000003,36.519991828969204,63.480008171030796,52.43308944472263,47.56702172414335,15.91309761575343,-0.25049579784545983,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
110.00000000000003,6553899.0,14128926.0,5948700.0,6644781.0,0.9076581597328186,0.4731763005256653,110.00000000000003,31.687639381950966,68.31236061804903,47.23644521987375,52.76376917722493,15.548805837922785,-0.454642529394123,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
115.00000000000003,5648973.0,15033852.0,5329071.0,7264397.0,0.9433698654174805,0.4859825670719147,115.00000000000003,27.312386001428724,72.68761399857128,42.31619855839391,57.68391261047208,15.003812556965183,-0.6118542208194722,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
120.00000000000004,4841069.0,15841756.0,4751677.0,7841775.0,0.9815346598625183,0.4977085292339325,120.00000000000004,23.4062271474037,76.5937728525963,37.73132454368754,62.268659575045895,14.32509739628384,-0.7181208363538705,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
125.00000000000004,4138231.0,16544594.0,4228331.0,8365119.0,1.0217727422714233,0.5082522630691528,125.00000000000004,20.00805499248773,79.99194500751227,33.57562587674517,66.4243423607217,13.567570884257442,-0.7723667362536606,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
130.00000000000006,3539910.0,17142915.0,3764886.0,8828566.0,1.0635544061660767,0.5175944566726685,130.00000000000006,17.11521516040483,82.88478483959517,29.89557908418135,70.10440503455207,12.78036392377652,-0.7795004080546972,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
135.00000000000006,3043063.0,17639762.0,3365168.0,9228291.0,1.105849027633667,0.5257157683372498,135.00000000000006,14.712994960794765,85.28700503920523,26.721565028942813,73.2784746742236,12.008570068148048,-0.7467327705469096,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
140.00000000000006,2640186.0,18042639.0,3028979.0,9564469.0,1.1472597122192383,0.5326424241065979,140.00000000000006,12.76511308295651,87.23488691704348,24.05201146563921,75.94794089056109,11.2868983826827,-0.6887941729594793,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
145.00000000000006,2316904.0,18365921.0,2749535.0,9843920.0,1.1867283582687378,0.5385099053382874,145.00000000000006,11.202067415838988,88.797932584161,21.833049138068077,78.1669588025652,10.63098172222909,-0.6188702702893281,2013,HV,130.00000000000006,0.60888463,0.27577755,0.4529225,20682825.0,12593454.0
