Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,19964885.0,6297711.0,11696807.0,2087638.0,0.5858690142631531,0.34223073720932007,80.0,76.02022663715347,23.979773362846537,84.85516058035881,15.14489020154467,8.834933943205343,1.3728760904298696,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
85.00000000000001,17850807.0,8411789.0,10776435.0,3007984.0,0.6036945581436157,0.36619454622268677,85.00000000000001,67.97045882288255,32.02954117711745,78.17826885651776,21.821593306887085,10.207810033635212,1.049595853642078,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
90.00000000000001,16306068.0,9956528.0,10065767.0,3718697.0,0.6173019409179688,0.38105666637420654,90.00000000000001,62.08856123743441,37.91143876256559,73.02268688792391,26.977501730574726,10.934125650489499,0.7145100656404253,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
95.00000000000001,13871574.0,12391022.0,8884839.0,4899601.0,0.6405069231987,0.4018239974975586,95.00000000000001,52.81874647883248,47.18125352116752,64.45557664374854,35.54443786536673,11.636830164916063,0.43994919320429915,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
100.00000000000003,12230627.0,14031969.0,8047981.0,5736444.0,0.6580186486244202,0.4146522879600525,100.00000000000003,46.57051800971998,53.42948199028002,58.38454204661808,41.61536364413261,11.814024036898097,0.003398099769583496,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
105.00000000000003,9868178.0,16394418.0,6784515.0,6999899.0,0.6875144243240356,0.43217799067497253,105.00000000000003,37.57502875953314,62.42497124046687,49.21865512398837,50.78117076662828,11.64362636445523,-0.3897677412356426,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
110.00000000000003,7755808.0,18506788.0,5591830.0,8192607.0,0.7209861874580383,0.44745928049087524,110.00000000000003,29.531764491217853,70.46823550878216,40.566253045644665,59.43373969979769,11.034488554426812,-0.5892555427321859,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
115.00000000000003,6546496.0,19716100.0,4878614.0,8905810.0,0.7452253103256226,0.4562757909297943,115.00000000000003,24.927071185194336,75.07292881480566,35.392186464185194,64.60771197200785,10.465115278990858,-0.7699042188116234,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
120.00000000000004,5051338.0,21211258.0,3960082.0,9824344.0,0.7839670181274414,0.4675222933292389,120.00000000000004,19.233963009597378,80.76603699040263,28.728643126400943,71.27126981890738,9.494680116803565,-0.9764572776074258,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
125.00000000000004,3916931.0,22345665.0,3229237.0,10555193.0,0.8244305849075317,0.47657448053359985,125.00000000000004,14.914485224537591,85.08551477546241,23.426685948313597,76.57325601522528,8.512200723776006,-0.7958062763439315,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
130.00000000000006,3336969.0,22925627.0,2840867.0,10943571.0,0.8513315320014954,0.48150157928466797,130.00000000000006,12.706165833720323,87.29383416627968,20.609233397836025,79.39076660216398,7.903067564115702,-0.7139264897482542,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
135.00000000000006,2670409.0,23592187.0,2378154.0,11406295.0,0.890558123588562,0.4875617027282715,135.00000000000006,10.168107524480824,89.83189247551917,17.252455268760322,82.7476245313737,7.084347744279498,-0.6485456700862482,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
140.00000000000006,2331856.0,23930740.0,2134517.0,11649920.0,0.9153726696968079,0.4908718168735504,140.00000000000006,8.879000385186597,91.1209996148134,15.484976609129802,84.51501613631255,6.605976223943205,-0.5529292801386982,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
145.00000000000006,1937622.0,24324974.0,1841100.0,11943315.0,0.9501854777336121,0.4950113892555237,145.00000000000006,7.377876886199673,92.62212311380033,13.356366070201775,86.64346707497252,5.978489184002101,-0.5843355254014266,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
150.00000000000006,1638569.0,24624027.0,1609537.0,12174906.0,0.9822821617126465,0.49843212962150574,150.00000000000006,6.239173766371001,93.760826233629,11.676478939511354,88.32355733327685,5.437305173140352,-0.43207953893496986,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
155.00000000000006,1476596.0,24786000.0,1480002.0,12304435.0,1.0023072957992554,0.50041663646698,155.00000000000006,5.622429709538235,94.37757029046176,10.736759815670396,89.26323292977196,5.1143301061321615,-0.38145919880096946,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
160.00000000000009,1274229.0,24988367.0,1313142.0,12471285.0,1.0305389165878296,0.5030620694160461,160.00000000000009,4.851877552394288,95.14812244760572,9.5262643279327,90.47365587193326,4.674386775538413,-0.4214670805723393,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
165.00000000000009,1105751.0,25156845.0,1169163.0,12615277.0,1.0573474168777466,0.5054354667663574,165.00000000000009,4.210364428558395,95.78963557144161,8.481760373545878,91.51825413556939,4.271395944987483,-0.3288659470451867,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
170.00000000000009,1006840.0,25255756.0,1082133.0,12702321.0,1.0747815370559692,0.5069140195846558,170.00000000000009,3.8337413407265606,96.16625865927344,7.8503962221746,92.14971985074763,4.01665488144804,-0.3111077721748672,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
175.00000000000009,873476.0,25389120.0,961480.0,12822954.0,1.1007518768310547,0.5090190768241882,175.00000000000009,3.325931678650504,96.6740683213495,6.975112079288253,93.02485890248118,3.6491804006377486,-0.30242773975859594,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
180.00000000000009,792680.0,25469916.0,886351.0,12898090.0,1.1181703805923462,0.5103647708892822,180.00000000000009,3.0182850164545805,96.98171498354542,6.430084418385428,93.56993734528749,3.411799401930848,-0.29177935572751723,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
185.00000000000009,681667.0,25580929.0,780365.0,13004066.0,1.1447904109954834,0.5123077630996704,185.00000000000009,2.5955811832158555,97.40441881678414,5.66120287239857,94.33874634569796,3.065621689182714,-0.3380801614678477,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
190.0000000000001,582761.0,25679835.0,682966.0,13101471.0,1.1719489097595215,0.5141417384147644,190.0000000000001,2.2189771338674973,97.7810228661325,4.95461621286265,95.04537653257971,2.7356390789951526,-0.27025095804821864,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
195.0000000000001,522925.0,25739671.0,622541.0,13161890.0,1.1904993057250977,0.5153027772903442,195.0000000000001,1.9911397944057014,98.00886020559429,4.5162595674919785,95.48368965060455,2.525119773086277,-0.25496881261155235,2016,HV,120.00000000000004,0.52486956,0.17893066,0.34090498,26262596.0,13784438.0
