Drift Threshold (pct. of mean depth),drift_area,not_drift_area,drift_volume,not_drift_volume,mean_drift_depth,mean_not_drift_depth,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV,Total Area,Total Volume
80.0,61544688.0,33893477.0,44449480.0,7775429.0,0.7222309708595276,0.2545574903488159,80.0,64.48645361108944,35.51354638891056,85.11157655061129,14.888341113267083,20.625122939521845,0.5893567587507391,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
85.00000000000001,58198340.0,37239825.0,42926108.0,9298660.0,0.7375830411911011,0.27436771988868713,85.00000000000001,60.980154008619095,39.01984599138091,82.19463370689168,17.805013971099484,21.214479698272584,0.44766591862569527,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
90.00000000000001,55819850.0,39618315.0,41784364.0,10440540.0,0.748557448387146,0.2878582775592804,90.00000000000001,58.48797491024686,41.51202508975314,80.0084296870201,19.991478402890632,21.520454776773235,0.3062832953461836,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
95.00000000000001,52012734.0,43425431.0,39861180.0,12363813.0,0.7663734555244446,0.3085027039051056,95.00000000000001,54.498883125005605,45.5011168749944,76.32592941397056,23.67414909256403,21.82704628896495,0.20001212277283997,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
100.00000000000003,47974494.0,47463671.0,37700200.0,14524731.0,0.7858384251594543,0.3292464017868042,100.00000000000003,50.26761987722627,49.73238012277373,72.18809889954518,27.81186088979076,21.920479022318915,0.01245055963779862,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
105.00000000000003,45173773.0,50264392.0,36131820.0,16093181.0,0.7998406291007996,0.3430226147174835,105.00000000000003,47.333027620554105,52.666972379445895,69.18497502879465,30.81511879608812,21.851947408240548,-0.18942609364915342,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
110.00000000000003,40894113.0,54544052.0,33627872.0,18596922.0,0.8223156929016113,0.3632533550262451,110.00000000000003,42.84880477322673,57.151195226773275,64.39043160824734,35.60926585437551,21.541626835020608,-0.4323048216601393,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
115.00000000000003,36621007.0,58817158.0,31000098.0,21224774.0,0.8465113639831543,0.3826450705528259,115.00000000000003,38.371449199594316,61.62855080040569,59.358786964514586,40.64105985200331,20.98733776492027,-0.666374624640369,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
120.00000000000004,32459180.0,62978985.0,28316144.0,23908774.0,0.8723616600036621,0.4009494483470917,120.00000000000004,34.01069163473544,65.98930836526456,54.21956922047531,45.780365676544804,20.20887758573987,-0.7000727158573863,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
125.00000000000004,29812798.0,65625367.0,26543336.0,25681664.0,0.8903335928916931,0.4123794734477997,125.00000000000004,31.237815605528457,68.76218439447153,50.825007938733954,49.1750839713553,19.587192333205497,-0.8399263525641807,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
130.00000000000006,26068456.0,69369709.0,23941758.0,28283194.0,0.9184187054634094,0.42839616537094116,130.00000000000006,27.314498345604193,72.68550165439581,45.8435232262157,54.1564767737843,18.52902488061151,-1.108984967685263,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
135.00000000000006,22656809.0,72781356.0,21469156.0,30755734.0,0.9475807547569275,0.4429570734500885,135.00000000000006,23.739778525708243,76.26022147429175,41.10900092354321,58.890880359258155,17.36922239783497,-1.1906645630812367,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
140.00000000000006,19582317.0,75855848.0,19148814.0,33076086.0,0.977862536907196,0.456176221370697,140.00000000000006,20.518329328733426,79.48167067126657,36.66602508318246,63.33387534755417,16.147695754449035,-1.0239427419098384,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
145.00000000000006,17727245.0,77710920.0,17702130.0,34522768.0,0.9985832571983337,0.464250773191452,145.00000000000006,18.574587011391092,81.4254129886089,33.895923925406386,66.1039726757432,15.321336914015294,-1.0267019946322078,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
150.00000000000006,15238182.0,80199983.0,15699260.0,36525824.0,1.030258059501648,0.4752786457538605,150.00000000000006,15.966549650236884,84.03345034976311,30.060841415421503,69.93941133732396,14.09429176518462,-1.2112309686659604,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
155.00000000000006,13066188.0,82371977.0,13886412.0,38338504.0,1.0627745389938354,0.4851539134979248,155.00000000000006,13.690736824204446,86.30926317579555,26.58961180088782,73.41031926654523,12.898874976683373,-1.1672501946430476,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
160.00000000000009,11192029.0,84246136.0,12265963.0,39959028.0,1.0959552526474,0.4939461350440979,160.00000000000009,11.726995170118789,88.2730048298812,23.486786546017314,76.5132881309302,11.759791375898525,-0.9331373273055199,2015,CLPX,150.00000000000006,0.5472124,0.31220323,0.5705339,95438165.0,52224950.0
